algorithm,run_num,bitstring_size,iteration,score,bitstring
RHC,0,20,1738,13.0,10101101100100110010
RHC,0,20,1739,13.0,10101101100100110010
RHC,0,20,1740,13.0,10101101100100110010
RHC,0,20,1741,13.0,10101101100100110010
RHC,0,20,1742,13.0,10101101100100110010
RHC,0,20,1743,13.0,10101101100100110010
RHC,0,20,1744,13.0,10101101100100110010
RHC,0,20,1745,13.0,10101101100100110010
RHC,0,20,1746,13.0,10101101100100110010
RHC,0,20,1747,13.0,10101101100100110010
RHC,0,20,1748,13.0,10101101100100110010
RHC,0,20,1749,13.0,10101101100100110010
RHC,0,20,1750,13.0,10101101100100110010
RHC,0,20,1751,13.0,10101101100100110010
RHC,0,20,1752,13.0,10101101100100110010
RHC,0,20,1753,13.0,10101101100100110010
RHC,0,20,1754,13.0,10101101100100110010
RHC,0,20,1755,13.0,10101101100100110010
RHC,0,20,1756,13.0,10101101100100110010
RHC,0,20,1757,13.0,10101101100100110010
RHC,0,20,1758,13.0,10101101100100110010
RHC,0,20,1759,13.0,10101101100100110010
RHC,0,20,1760,13.0,10101101100100110010
RHC,0,20,1761,13.0,10101101100100110010
RHC,0,20,1762,13.0,10101101100100110010
RHC,0,20,1763,13.0,10101101100100110010
RHC,0,20,1764,13.0,10101101100100110010
RHC,0,20,1765,13.0,10101101100100110010
RHC,0,20,1766,13.0,10101101100100110010
RHC,0,20,1767,13.0,10101101100100110010
RHC,0,20,1768,13.0,10101101100100110010
RHC,0,20,1769,13.0,10101101100100110010
RHC,0,20,1770,13.0,10101101100100110010
RHC,0,20,1771,13.0,10101101100100110010
RHC,0,20,1772,13.0,10101101100100110010
RHC,0,20,1773,13.0,10101101100100110010
RHC,0,20,1774,13.0,10101101100100110010
RHC,0,20,1775,13.0,10101101100100110010
RHC,0,20,1776,13.0,10101101100100110010
RHC,0,20,1777,13.0,10101101100100110010
RHC,0,20,1778,13.0,10101101100100110010
RHC,0,20,1779,13.0,10101101100100110010
RHC,0,20,1780,13.0,10101101100100110010
RHC,0,20,1781,13.0,10101101100100110010
RHC,0,20,1782,13.0,10101101100100110010
RHC,0,20,1783,13.0,10101101100100110010
RHC,0,20,1784,13.0,10101101100100110010
RHC,0,20,1785,13.0,10101101100100110010
RHC,0,20,1786,13.0,10101101100100110010
RHC,0,20,1787,13.0,10101101100100110010
RHC,0,20,1788,13.0,10101101100100110010
RHC,0,20,1789,13.0,10101101100100110010
RHC,0,20,1790,13.0,10101101100100110010
RHC,0,20,1791,13.0,10101101100100110010
RHC,0,20,1792,13.0,10101101100100110010
RHC,0,20,1793,13.0,10101101100100110010
RHC,0,20,1794,13.0,10101101100100110010
RHC,0,20,1795,13.0,10101101100100110010
RHC,0,20,1796,13.0,10101101100100110010
RHC,0,20,1797,13.0,10101101100100110010
RHC,0,20,1798,13.0,10101101100100110010
RHC,0,20,1799,13.0,10101101100100110010
RHC,0,20,1800,13.0,10101101100100110010
RHC,0,20,1801,13.0,10101101100100110010
RHC,0,20,1802,13.0,10101101100100110010
RHC,0,20,1803,13.0,10101101100100110010
RHC,0,20,1804,13.0,10101101100100110010
RHC,0,20,1805,13.0,10101101100100110010
RHC,0,20,1806,13.0,10101101100100110010
RHC,0,20,1807,13.0,10101101100100110010
RHC,0,20,1808,13.0,10101101100100110010
RHC,0,20,1809,13.0,10101101100100110010
RHC,0,20,1810,13.0,10101101100100110010
RHC,0,20,1811,13.0,10101101100100110010
RHC,0,20,1812,13.0,10101101100100110010
RHC,0,20,1813,13.0,10101101100100110010
RHC,0,20,1814,13.0,10101101100100110010
RHC,0,20,1815,13.0,10101101100100110010
RHC,0,20,1816,13.0,10101101100100110010
RHC,0,20,1817,13.0,10101101100100110010
RHC,0,20,1818,13.0,10101101100100110010
RHC,0,20,1819,13.0,10101101100100110010
RHC,0,20,1820,13.0,10101101100100110010
RHC,0,20,1821,13.0,10101101100100110010
RHC,0,20,1822,13.0,10101101100100110010
RHC,0,20,1823,13.0,10101101100100110010
RHC,0,20,1824,13.0,10101101100100110010
RHC,0,20,1825,13.0,10101101100100110010
RHC,0,20,1826,13.0,10101101100100110010
RHC,0,20,1827,13.0,10101101100100110010
RHC,0,20,1828,13.0,10101101100100110010
RHC,0,20,1829,13.0,10101101100100110010
RHC,0,20,1830,13.0,10101101100100110010
RHC,0,20,1831,13.0,10101101100100110010
RHC,0,20,1832,13.0,10101101100100110010
RHC,0,20,1833,13.0,10101101100100110010
RHC,0,20,1834,13.0,10101101100100110010
RHC,0,20,1835,13.0,10101101100100110010
RHC,0,20,1836,13.0,10101101100100110010
RHC,0,20,1837,13.0,10101101100100110010
RHC,0,20,1838,13.0,10101101100100110010
RHC,0,20,1839,13.0,10101101100100110010
RHC,0,20,1840,13.0,10101101100100110010
RHC,0,20,1841,13.0,10101101100100110010
RHC,0,20,1842,13.0,10101101100100110010
RHC,0,20,1843,13.0,10101101100100110010
RHC,0,20,1844,13.0,10101101100100110010
RHC,0,20,1845,13.0,10101101100100110010
RHC,0,20,1846,13.0,10101101100100110010
RHC,0,20,1847,13.0,10101101100100110010
RHC,0,20,1848,13.0,10101101100100110010
RHC,0,20,1849,13.0,10101101100100110010
RHC,0,20,1850,13.0,10101101100100110010
RHC,0,20,1851,13.0,10101101100100110010
RHC,0,20,1852,13.0,10101101100100110010
RHC,0,20,1853,13.0,10101101100100110010
RHC,0,20,1854,13.0,10101101100100110010
RHC,0,20,1855,13.0,10101101100100110010
RHC,0,20,1856,13.0,10101101100100110010
RHC,0,20,1857,13.0,10101101100100110010
RHC,0,20,1858,13.0,10101101100100110010
RHC,0,20,1859,13.0,10101101100100110010
RHC,0,20,1860,13.0,10101101100100110010
RHC,0,20,1861,13.0,10101101100100110010
RHC,0,20,1862,13.0,10101101100100110010
RHC,0,20,1863,13.0,10101101100100110010
RHC,0,20,1864,13.0,10101101100100110010
RHC,0,20,1865,13.0,10101101100100110010
RHC,0,20,1866,13.0,10101101100100110010
RHC,0,20,1867,13.0,10101101100100110010
RHC,0,20,1868,13.0,10101101100100110010
RHC,0,20,1869,13.0,10101101100100110010
RHC,0,20,1870,13.0,10101101100100110010
RHC,0,20,1871,13.0,10101101100100110010
RHC,0,20,1872,13.0,10101101100100110010
RHC,0,20,1873,13.0,10101101100100110010
RHC,0,20,1874,13.0,10101101100100110010
RHC,0,20,1875,13.0,10101101100100110010
RHC,0,20,1876,13.0,10101101100100110010
RHC,0,20,1877,13.0,10101101100100110010
RHC,0,20,1878,13.0,10101101100100110010
RHC,0,20,1879,13.0,10101101100100110010
RHC,0,20,1880,13.0,10101101100100110010
RHC,0,20,1881,13.0,10101101100100110010
RHC,0,20,1882,13.0,10101101100100110010
RHC,0,20,1883,13.0,10101101100100110010
RHC,0,20,1884,13.0,10101101100100110010
RHC,0,20,1885,13.0,10101101100100110010
RHC,0,20,1886,13.0,10101101100100110010
RHC,0,20,1887,13.0,10101101100100110010
RHC,0,20,1888,13.0,10101101100100110010
RHC,0,20,1889,13.0,10101101100100110010
RHC,0,20,1890,13.0,10101101100100110010
RHC,0,20,1891,13.0,10101101100100110010
RHC,0,20,1892,13.0,10101101100100110010
RHC,0,20,1893,13.0,10101101100100110010
RHC,0,20,1894,13.0,10101101100100110010
RHC,0,20,1895,13.0,10101101100100110010
RHC,0,20,1896,13.0,10101101100100110010
RHC,0,20,1897,13.0,10101101100100110010
RHC,0,20,1898,13.0,10101101100100110010
RHC,0,20,1899,13.0,10101101100100110010
RHC,0,20,1900,13.0,10101101100100110010
RHC,0,20,1901,13.0,10101101100100110010
RHC,0,20,1902,13.0,10101101100100110010
RHC,0,20,1903,13.0,10101101100100110010
RHC,0,20,1904,13.0,10101101100100110010
RHC,0,20,1905,13.0,10101101100100110010
RHC,0,20,1906,13.0,10101101100100110010
RHC,0,20,1907,13.0,10101101100100110010
RHC,0,20,1908,13.0,10101101100100110010
RHC,0,20,1909,13.0,10101101100100110010
RHC,0,20,1910,13.0,10101101100100110010
RHC,0,20,1911,13.0,10101101100100110010
RHC,0,20,1912,13.0,10101101100100110010
RHC,0,20,1913,13.0,10101101100100110010
RHC,0,20,1914,13.0,10101101100100110010
RHC,0,20,1915,13.0,10101101100100110010
RHC,0,20,1916,13.0,10101101100100110010
RHC,0,20,1917,13.0,10101101100100110010
RHC,0,20,1918,13.0,10101101100100110010
RHC,0,20,1919,13.0,10101101100100110010
RHC,0,20,1920,13.0,10101101100100110010
RHC,0,20,1921,13.0,10101101100100110010
RHC,0,20,1922,13.0,10101101100100110010
RHC,0,20,1923,13.0,10101101100100110010
RHC,0,20,1924,13.0,10101101100100110010
RHC,0,20,1925,13.0,10101101100100110010
RHC,0,20,1926,13.0,10101101100100110010
RHC,0,20,1927,13.0,10101101100100110010
RHC,0,20,1928,13.0,10101101100100110010
RHC,0,20,1929,13.0,10101101100100110010
RHC,0,20,1930,13.0,10101101100100110010
RHC,0,20,1931,13.0,10101101100100110010
RHC,0,20,1932,13.0,10101101100100110010
RHC,0,20,1933,13.0,10101101100100110010
RHC,0,20,1934,13.0,10101101100100110010
RHC,0,20,1935,13.0,10101101100100110010
RHC,0,20,1936,13.0,10101101100100110010
RHC,0,20,1937,13.0,10101101100100110010
RHC,0,20,1938,13.0,10101101100100110010
RHC,0,20,1939,13.0,10101101100100110010
RHC,0,20,1940,13.0,10101101100100110010
RHC,0,20,1941,13.0,10101101100100110010
RHC,0,20,1942,13.0,10101101100100110010
RHC,0,20,1943,13.0,10101101100100110010
RHC,0,20,1944,13.0,10101101100100110010
RHC,0,20,1945,13.0,10101101100100110010
RHC,0,20,1946,13.0,10101101100100110010
RHC,0,20,1947,13.0,10101101100100110010
RHC,0,20,1948,13.0,10101101100100110010
RHC,0,20,1949,13.0,10101101100100110010
RHC,0,20,1950,13.0,10101101100100110010
RHC,0,20,1951,13.0,10101101100100110010
RHC,0,20,1952,13.0,10101101100100110010
RHC,0,20,1953,13.0,10101101100100110010
RHC,0,20,1954,13.0,10101101100100110010
RHC,0,20,1955,13.0,10101101100100110010
RHC,0,20,1956,13.0,10101101100100110010
RHC,0,20,1957,13.0,10101101100100110010
RHC,0,20,1958,13.0,10101101100100110010
RHC,0,20,1959,13.0,10101101100100110010
RHC,0,20,1960,13.0,10101101100100110010
RHC,0,20,1961,13.0,10101101100100110010
RHC,0,20,1962,13.0,10101101100100110010
RHC,0,20,1963,13.0,10101101100100110010
RHC,0,20,1964,13.0,10101101100100110010
RHC,0,20,1965,13.0,10101101100100110010
RHC,0,20,1966,13.0,10101101100100110010
RHC,0,20,1967,13.0,10101101100100110010
RHC,0,20,1968,13.0,10101101100100110010
RHC,0,20,1969,13.0,10101101100100110010
RHC,0,20,1970,13.0,10101101100100110010
RHC,0,20,1971,13.0,10101101100100110010
RHC,0,20,1972,13.0,10101101100100110010
RHC,0,20,1973,13.0,10101101100100110010
RHC,0,20,1974,13.0,10101101100100110010
RHC,0,20,1975,13.0,10101101100100110010
RHC,0,20,1976,13.0,10101101100100110010
RHC,0,20,1977,13.0,10101101100100110010
RHC,0,20,1978,13.0,10101101100100110010
RHC,0,20,1979,13.0,10101101100100110010
RHC,0,20,1980,13.0,10101101100100110010
RHC,0,20,1981,13.0,10101101100100110010
RHC,0,20,1982,13.0,10101101100100110010
RHC,0,20,1983,13.0,10101101100100110010
RHC,0,20,1984,13.0,10101101100100110010
RHC,0,20,1985,13.0,10101101100100110010
RHC,0,20,1986,13.0,10101101100100110010
RHC,0,20,1987,13.0,10101101100100110010
RHC,0,20,1988,13.0,10101101100100110010
RHC,0,20,1989,13.0,10101101100100110010
RHC,0,20,1990,13.0,10101101100100110010
RHC,0,20,1991,13.0,10101101100100110010
RHC,0,20,1992,13.0,10101101100100110010
RHC,0,20,1993,13.0,10101101100100110010
RHC,0,20,1994,13.0,10101101100100110010
RHC,0,20,1995,13.0,10101101100100110010
RHC,0,20,1996,13.0,10101101100100110010
RHC,0,20,1997,13.0,10101101100100110010
RHC,0,20,1998,13.0,10101101100100110010
RHC,0,20,1999,13.0,10101101100100110010
RHC,0,20,2000,13.0,10101101100100110010
RHC,0,20,2001,13.0,10101101100100110010
RHC,0,20,2002,13.0,10101101100100110010
RHC,0,20,2003,13.0,10101101100100110010
RHC,0,20,2004,13.0,10101101100100110010
RHC,0,20,2005,13.0,10101101100100110010
RHC,0,20,2006,13.0,10101101100100110010
RHC,0,20,2007,13.0,10101101100100110010
RHC,0,20,2008,13.0,10101101100100110010
RHC,0,20,2009,13.0,10101101100100110010
RHC,0,20,2010,13.0,10101101100100110010
RHC,0,20,2011,13.0,10101101100100110010
RHC,0,20,2012,13.0,10101101100100110010
RHC,0,20,2013,13.0,10101101100100110010
RHC,0,20,2014,13.0,10101101100100110010
RHC,0,20,2015,13.0,10101101100100110010
RHC,0,20,2016,13.0,10101101100100110010
RHC,0,20,2017,13.0,10101101100100110010
RHC,0,20,2018,13.0,10101101100100110010
RHC,0,20,2019,13.0,10101101100100110010
RHC,0,20,2020,13.0,10101101100100110010
RHC,0,20,2021,10.0,10011011000100100111
RHC,0,20,2022,10.0,10011011000100100111
RHC,0,20,2023,10.0,10011011000100100111
RHC,0,20,2024,10.0,10011011000100100111
RHC,0,20,2025,10.0,10011011000100100111
RHC,0,20,2026,10.0,10011011000100100111
RHC,0,20,2027,10.0,10011011000100100111
RHC,0,20,2028,10.0,10011011000100100111
RHC,0,20,2029,10.0,10011011000100100111
RHC,0,20,2030,10.0,10011011000100100111
RHC,0,20,2031,10.0,10011011000100100111
RHC,0,20,2032,10.0,10011011000100100111
RHC,0,20,2033,10.0,10011011000100100111
RHC,0,20,2034,10.0,10011011000100100111
RHC,0,20,2035,11.0,10011011000100100110
RHC,0,20,2036,11.0,10011011000100100110
RHC,0,20,2037,11.0,10011011000100100110
RHC,0,20,2038,11.0,10011011000100100110
RHC,0,20,2039,11.0,10011011000100100110
RHC,0,20,2040,11.0,10011011000100100110
RHC,0,20,2041,11.0,10011011000100100110
RHC,0,20,2042,11.0,10011011000100100110
RHC,0,20,2043,11.0,10011011000100100110
RHC,0,20,2044,11.0,10011011000100100110
RHC,0,20,2045,11.0,10011011000100100110
RHC,0,20,2046,11.0,10011011000100100110
RHC,0,20,2047,11.0,10011011000100100110
RHC,0,20,2048,11.0,10011011000100100110
RHC,0,20,2049,11.0,10011011000100100110
RHC,0,20,2050,11.0,10011011000100100110
RHC,0,20,2051,11.0,10011011000100100110
RHC,0,20,2052,11.0,10011011000100100110
RHC,0,20,2053,11.0,10011011000100100110
RHC,0,20,2054,11.0,10011011000100100110
RHC,0,20,2055,11.0,10011011000100100110
RHC,0,20,2056,11.0,10011011000100100110
RHC,0,20,2057,11.0,10011011000100100110
RHC,0,20,2058,11.0,10011011000100100110
RHC,0,20,2059,11.0,10011011000100100110
RHC,0,20,2060,11.0,10011011000100100110
RHC,0,20,2061,11.0,10011011000100100110
RHC,0,20,2062,11.0,10011011000100100110
RHC,0,20,2063,11.0,10011011000100100110
RHC,0,20,2064,11.0,10011011000100100110
RHC,0,20,2065,11.0,10011011000100100110
RHC,0,20,2066,11.0,10011011000100100110
RHC,0,20,2067,11.0,10011011000100100110
RHC,0,20,2068,11.0,10011011000100100110
RHC,0,20,2069,11.0,10011011000100100110
RHC,0,20,2070,11.0,10011011000100100110
RHC,0,20,2071,11.0,10011011000100100110
RHC,0,20,2072,11.0,10011011000100100110
RHC,0,20,2073,11.0,10011011000100100110
RHC,0,20,2074,11.0,10011011000100100110
RHC,0,20,2075,11.0,10011011000100100110
RHC,0,20,2076,11.0,10011011000100100110
RHC,0,20,2077,11.0,10011011000100100110
RHC,0,20,2078,11.0,10011011000100100110
RHC,0,20,2079,11.0,10011011000100100110
RHC,0,20,2080,11.0,10011011000100100110
RHC,0,20,2081,11.0,10011011000100100110
RHC,0,20,2082,11.0,10011011000100100110
RHC,0,20,2083,11.0,10011011000100100110
RHC,0,20,2084,11.0,10011011000100100110
RHC,0,20,2085,11.0,10011011000100100110
RHC,0,20,2086,11.0,10011011000100100110
RHC,0,20,2087,11.0,10011011000100100110
RHC,0,20,2088,11.0,10011011000100100110
RHC,0,20,2089,11.0,10011011000100100110
RHC,0,20,2090,11.0,10011011000100100110
RHC,0,20,2091,11.0,10011011000100100110
RHC,0,20,2092,11.0,10011011000100100110
RHC,0,20,2093,11.0,10011011000100100110
RHC,0,20,2094,11.0,10011011000100100110
RHC,0,20,2095,11.0,10011011000100100110
RHC,0,20,2096,13.0,10011011010100100110
RHC,0,20,2097,13.0,10011011010100100110
RHC,0,20,2098,13.0,10011011010100100110
RHC,0,20,2099,13.0,10011011010100100110
RHC,0,20,2100,13.0,10011011010100100110
RHC,0,20,2101,13.0,10011011010100100110
RHC,0,20,2102,13.0,10011011010100100110
RHC,0,20,2103,13.0,10011011010100100110
RHC,0,20,2104,13.0,10011011010100100110
RHC,0,20,2105,13.0,10011011010100100110
RHC,0,20,2106,13.0,10011011010100100110
RHC,0,20,2107,13.0,10011011010100100110
RHC,0,20,2108,13.0,10011011010100100110
RHC,0,20,2109,13.0,10011011010100100110
RHC,0,20,2110,13.0,10011011010100100110
RHC,0,20,2111,13.0,10011011010100100110
RHC,0,20,2112,13.0,10011011010100100110
RHC,0,20,2113,13.0,10011011010100100110
RHC,0,20,2114,13.0,10011011010100100110
RHC,0,20,2115,13.0,10011011010100100110
RHC,0,20,2116,13.0,10011011010100100110
RHC,0,20,2117,13.0,10011011010100100110
RHC,0,20,2118,13.0,10011011010100100110
RHC,0,20,2119,13.0,10011011010100100110
RHC,0,20,2120,13.0,10011011010100100110
RHC,0,20,2121,13.0,10011011010100100110
RHC,0,20,2122,13.0,10011011010100100110
RHC,0,20,2123,13.0,10011011010100100110
RHC,0,20,2124,13.0,10011011010100100110
RHC,0,20,2125,13.0,10011011010100100110
RHC,0,20,2126,13.0,10011011010100100110
RHC,0,20,2127,13.0,10011011010100100110
RHC,0,20,2128,13.0,10011011010100100110
RHC,0,20,2129,13.0,10011011010100100110
RHC,0,20,2130,13.0,10011011010100100110
RHC,0,20,2131,13.0,10011011010100100110
RHC,0,20,2132,13.0,10011011010100100110
RHC,0,20,2133,13.0,10011011010100100110
RHC,0,20,2134,13.0,10011011010100100110
RHC,0,20,2135,13.0,10011011010100100110
RHC,0,20,2136,13.0,10011011010100100110
RHC,0,20,2137,13.0,10011011010100100110
RHC,0,20,2138,13.0,10011011010100100110
RHC,0,20,2139,13.0,10011011010100100110
RHC,0,20,2140,13.0,10011011010100100110
RHC,0,20,2141,13.0,10011011010100100110
RHC,0,20,2142,13.0,10011011010100100110
RHC,0,20,2143,13.0,10011011010100100110
RHC,0,20,2144,13.0,10011011010100100110
RHC,0,20,2145,13.0,10011011010100100110
RHC,0,20,2146,13.0,10011011010100100110
RHC,0,20,2147,13.0,10011011010100100110
RHC,0,20,2148,13.0,10011011010100100110
RHC,0,20,2149,13.0,10011011010100100110
RHC,0,20,2150,13.0,10011011010100100110
RHC,0,20,2151,13.0,10011011010100100110
RHC,0,20,2152,13.0,10011011010100100110
RHC,0,20,2153,13.0,10011011010100100110
RHC,0,20,2154,13.0,10011011010100100110
RHC,0,20,2155,13.0,10011011010100100110
RHC,0,20,2156,13.0,10011011010100100110
RHC,0,20,2157,13.0,10011011010100100110
RHC,0,20,2158,13.0,10011011010100100110
RHC,0,20,2159,13.0,10011011010100100110
RHC,0,20,2160,13.0,10011011010100100110
RHC,0,20,2161,13.0,10011011010100100110
RHC,0,20,2162,13.0,10011011010100100110
RHC,0,20,2163,13.0,10011011010100100110
RHC,0,20,2164,13.0,10011011010100100110
RHC,0,20,2165,13.0,10011011010100100110
RHC,0,20,2166,13.0,10011011010100100110
RHC,0,20,2167,13.0,10011011010100100110
RHC,0,20,2168,13.0,10011011010100100110
RHC,0,20,2169,13.0,10011011010100100110
RHC,0,20,2170,13.0,10011011010100100110
RHC,0,20,2171,13.0,10011011010100100110
RHC,0,20,2172,13.0,10011011010100100110
RHC,0,20,2173,13.0,10011011010100100110
RHC,0,20,2174,13.0,10011011010100100110
RHC,0,20,2175,13.0,10011011010100100110
RHC,0,20,2176,13.0,10011011010100100110
RHC,0,20,2177,13.0,10011011010100100110
RHC,0,20,2178,13.0,10011011010100100110
RHC,0,20,2179,13.0,10011011010100100110
RHC,0,20,2180,13.0,10011011010100100110
RHC,0,20,2181,13.0,10011011010100100110
RHC,0,20,2182,13.0,10011011010100100110
RHC,0,20,2183,13.0,10011011010100100110
RHC,0,20,2184,13.0,10011011010100100110
RHC,0,20,2185,13.0,10011011010100100110
RHC,0,20,2186,13.0,10011011010100100110
RHC,0,20,2187,13.0,10011011010100100110
RHC,0,20,2188,13.0,10011011010100100110
RHC,0,20,2189,13.0,10011011010100100110
RHC,0,20,2190,13.0,10011011010100100110
RHC,0,20,2191,13.0,10011011010100100110
RHC,0,20,2192,13.0,10011011010100100110
RHC,0,20,2193,13.0,10011011010100100110
RHC,0,20,2194,13.0,10011011010100100110
RHC,0,20,2195,13.0,10011011010100100110
RHC,0,20,2196,13.0,10011011010100100110
RHC,0,20,2197,13.0,10011011010100100110
RHC,0,20,2198,13.0,10011011010100100110
RHC,0,20,2199,13.0,10011011010100100110
RHC,0,20,2200,13.0,10011011010100100110
RHC,0,20,2201,13.0,10011011010100100110
RHC,0,20,2202,13.0,10011011010100100110
RHC,0,20,2203,13.0,10011011010100100110
RHC,0,20,2204,13.0,10011011010100100110
RHC,0,20,2205,13.0,10011011010100100110
RHC,0,20,2206,13.0,10011011010100100110
RHC,0,20,2207,13.0,10011011010100100110
RHC,0,20,2208,13.0,10011011010100100110
RHC,0,20,2209,13.0,10011011010100100110
RHC,0,20,2210,13.0,10011011010100100110
RHC,0,20,2211,13.0,10011011010100100110
RHC,0,20,2212,13.0,10011011010100100110
RHC,0,20,2213,13.0,10011011010100100110
RHC,0,20,2214,13.0,10011011010100100110
RHC,0,20,2215,13.0,10011011010100100110
RHC,0,20,2216,13.0,10011011010100100110
RHC,0,20,2217,13.0,10011011010100100110
RHC,0,20,2218,13.0,10011011010100100110
RHC,0,20,2219,13.0,10011011010100100110
RHC,0,20,2220,13.0,10011011010100100110
RHC,0,20,2221,13.0,10011011010100100110
RHC,0,20,2222,13.0,10011011010100100110
RHC,0,20,2223,13.0,10011011010100100110
RHC,0,20,2224,13.0,10011011010100100110
RHC,0,20,2225,13.0,10011011010100100110
RHC,0,20,2226,13.0,10011011010100100110
RHC,0,20,2227,13.0,10011011010100100110
RHC,0,20,2228,13.0,10011011010100100110
RHC,0,20,2229,13.0,10011011010100100110
RHC,0,20,2230,13.0,10011011010100100110
RHC,0,20,2231,13.0,10011011010100100110
RHC,0,20,2232,13.0,10011011010100100110
RHC,0,20,2233,13.0,10011011010100100110
RHC,0,20,2234,13.0,10011011010100100110
RHC,0,20,2235,13.0,10011011010100100110
RHC,0,20,2236,13.0,10011011010100100110
RHC,0,20,2237,13.0,10011011010100100110
RHC,0,20,2238,13.0,10011011010100100110
RHC,0,20,2239,13.0,10011011010100100110
RHC,0,20,2240,13.0,10011011010100100110
RHC,0,20,2241,13.0,10011011010100100110
RHC,0,20,2242,13.0,10011011010100100110
RHC,0,20,2243,13.0,10011011010100100110
RHC,0,20,2244,13.0,10011011010100100110
RHC,0,20,2245,13.0,10011011010100100110
RHC,0,20,2246,13.0,10011011010100100110
RHC,0,20,2247,13.0,10011011010100100110
RHC,0,20,2248,13.0,10011011010100100110
RHC,0,20,2249,13.0,10011011010100100110
RHC,0,20,2250,13.0,10011011010100100110
RHC,0,20,2251,13.0,10011011010100100110
RHC,0,20,2252,13.0,10011011010100100110
RHC,0,20,2253,13.0,10011011010100100110
RHC,0,20,2254,13.0,10011011010100100110
RHC,0,20,2255,13.0,10011011010100100110
RHC,0,20,2256,13.0,10011011010100100110
RHC,0,20,2257,13.0,10011011010100100110
RHC,0,20,2258,13.0,10011011010100100110
RHC,0,20,2259,13.0,10011011010100100110
RHC,0,20,2260,13.0,10011011010100100110
RHC,0,20,2261,13.0,10011011010100100110
RHC,0,20,2262,13.0,10011011010100100110
RHC,0,20,2263,13.0,10011011010100100110
RHC,0,20,2264,13.0,10011011010100100110
RHC,0,20,2265,13.0,10011011010100100110
RHC,0,20,2266,13.0,10011011010100100110
RHC,0,20,2267,13.0,10011011010100100110
RHC,0,20,2268,13.0,10011011010100100110
RHC,0,20,2269,13.0,10011011010100100110
RHC,0,20,2270,13.0,10011011010100100110
RHC,0,20,2271,13.0,10011011010100100110
RHC,0,20,2272,13.0,10011011010100100110
RHC,0,20,2273,13.0,10011011010100100110
RHC,0,20,2274,13.0,10011011010100100110
RHC,0,20,2275,13.0,10011011010100100110
RHC,0,20,2276,13.0,10011011010100100110
RHC,0,20,2277,13.0,10011011010100100110
RHC,0,20,2278,13.0,10011011010100100110
RHC,0,20,2279,13.0,10011011010100100110
RHC,0,20,2280,13.0,10011011010100100110
RHC,0,20,2281,13.0,10011011010100100110
RHC,0,20,2282,13.0,10011011010100100110
RHC,0,20,2283,13.0,10011011010100100110
RHC,0,20,2284,13.0,10011011010100100110
RHC,0,20,2285,13.0,10011011010100100110
RHC,0,20,2286,13.0,10011011010100100110
RHC,0,20,2287,13.0,10011011010100100110
RHC,0,20,2288,13.0,10011011010100100110
RHC,0,20,2289,13.0,10011011010100100110
RHC,0,20,2290,13.0,10011011010100100110
RHC,0,20,2291,13.0,10011011010100100110
RHC,0,20,2292,13.0,10011011010100100110
RHC,0,20,2293,13.0,10011011010100100110
RHC,0,20,2294,13.0,10011011010100100110
RHC,0,20,2295,13.0,10011011010100100110
RHC,0,20,2296,13.0,10011011010100100110
RHC,0,20,2297,13.0,10011011010100100110
RHC,0,20,2298,13.0,10011011010100100110
RHC,0,20,2299,13.0,10011011010100100110
RHC,0,20,2300,13.0,10011011010100100110
RHC,0,20,2301,13.0,10011011010100100110
RHC,0,20,2302,13.0,10011011010100100110
RHC,0,20,2303,13.0,10011011010100100110
RHC,0,20,2304,13.0,10011011010100100110
RHC,0,20,2305,13.0,10011011010100100110
RHC,0,20,2306,13.0,10011011010100100110
RHC,0,20,2307,13.0,10011011010100100110
RHC,0,20,2308,13.0,10011011010100100110
RHC,0,20,2309,13.0,10011011010100100110
RHC,0,20,2310,13.0,10011011010100100110
RHC,0,20,2311,13.0,10011011010100100110
RHC,0,20,2312,13.0,10011011010100100110
RHC,0,20,2313,13.0,10011011010100100110
RHC,0,20,2314,13.0,10011011010100100110
RHC,0,20,2315,13.0,10011011010100100110
RHC,0,20,2316,13.0,10011011010100100110
RHC,0,20,2317,13.0,10011011010100100110
RHC,0,20,2318,13.0,10011011010100100110
RHC,0,20,2319,13.0,10011011010100100110
RHC,0,20,2320,13.0,10011011010100100110
RHC,0,20,2321,13.0,10011011010100100110
RHC,0,20,2322,13.0,10011011010100100110
RHC,0,20,2323,13.0,10011011010100100110
RHC,0,20,2324,13.0,10011011010100100110
RHC,0,20,2325,13.0,10011011010100100110
RHC,0,20,2326,13.0,10011011010100100110
RHC,0,20,2327,13.0,10011011010100100110
RHC,0,20,2328,13.0,10011011010100100110
RHC,0,20,2329,13.0,10011011010100100110
RHC,0,20,2330,13.0,10011011010100100110
RHC,0,20,2331,13.0,10011011010100100110
RHC,0,20,2332,13.0,10011011010100100110
RHC,0,20,2333,13.0,10011011010100100110
RHC,0,20,2334,13.0,10011011010100100110
RHC,0,20,2335,13.0,10011011010100100110
RHC,0,20,2336,13.0,10011011010100100110
RHC,0,20,2337,13.0,10011011010100100110
RHC,0,20,2338,13.0,10011011010100100110
RHC,0,20,2339,13.0,10011011010100100110
RHC,0,20,2340,13.0,10011011010100100110
RHC,0,20,2341,13.0,10011011010100100110
RHC,0,20,2342,13.0,10011011010100100110
RHC,0,20,2343,13.0,10011011010100100110
RHC,0,20,2344,13.0,10011011010100100110
